date,aave,algorand,amp-token,arweave,avalanche-2,axie-infinity,basic-attention-token,binance-usd,binancecoin,bitcoin,bitcoin-cash,bitcoin-cash-abc-2,bitcoin-cash-sv,bittorrent-2,blockstack,cardano,cdai,celo,celsius-degree-token,chainlink,chiliz,compound-ether,compound-governance-token,compound-usd-coin,convex-finance,cosmos,crypto-com-chain,curve-dao-token,dai,dash,decentraland,dogecoin,ecash,ecomi,elrond-erd-2,enjincoin,eos,ethereum,ethereum-classic,fantom,filecoin,flow,frax,ftx-token,gala,harmony,hedera-hashgraph,helium,holotoken,huobi-btc,huobi-token,internet-computer,iota,kadena,klay-token,kucoin-shares,kusama,leo-token,link,litecoin,loopring,magic-internet-money,maker,matic-network,monero,msol,near,nem,neo,nexo,okb,olympus,pancakeswap-token,paxos-standard,polkadot,quant-network,radix,ripple,shiba-inu,solana,staked-ether,stellar,sushi,terra-luna,terrausd,tether,tezos,the-graph,the-sandbox,theta-fuel,theta-token,thorchain,tron,true-usd,uniswap,usd-coin,vechain,waves,wrapped-bitcoin,zcash
2021-07-16,2937710252.2523,2202595767.082694,1912947095.8606443,348908672.76513547,1663024670.1515605,1108583726.0685031,636262607.1088922,9523031077.472935,41340689664.61494,504076436644.25085,7241129573.9722395,413612462.69771427,2030267706.8588493,1277927492.762997,1141903158.012619,33338547066.215683,3233581913.445961,268975791.3644684,1971458673.811656,5835017324.891369,1174880926.5398824,2238294518.3685584,1802589279.8758574,3815615628.465177,21842468.08571087,2655004083.743256,2439706973.0864305,439101996.865756,4445976336.853388,1059576802.2768322,746864843.7974095,20488187926.25784,0.0,490389326.5567098,1287897904.369054,994068815.0002923,2990818504.93264,189266539849.01392,4728868617.220225,454877151.16594005,3530021815.57461,768939551.393429,197611165.32767415,2332737083.1613975,93602089.52618815,641457266.9451361,1326840407.260893,840067373.544804,788992664.3452433,1079342031.193051,1293612393.4719486,4136897705.590476,1617396130.303121,43098145.454771094,1939356414.8294356,723706084.7701175,1522333686.7031264,2321711429.651309,0.0,7114976039.441192,235602228.63408196,0.0,1963609308.9645977,4687491618.544852,2985117163.4412794,,671029416.6302118,931115708.8327192,1866249749.5442672,700976888.8281391,2492219809.9596214,267254354.37205687,2269505329.594804,753271355.700262,11146024431.801311,785891150.08012,,23449131491.68298,2904395603.4922056,6530293396.956566,1039279756.9339004,4729033252.6389065,1088080436.5025733,2358172615.6465735,1693732159.3261764,52816723029.92869,1828547856.2098315,1458600095.5363443,322176553.4961923,1308893622.0277092,4122175573.173465,1104520201.9618185,3514096846.5702705,1176267609.4617143,7476119059.333484,22338874070.21251,3820093515.543515,1105021971.893738,5268581290.387952,959783798.5270604
2021-07-17,2757867618.9174647,2075949198.8102462,1732398093.643603,327027570.1109209,1586496894.4833035,970615561.9333608,696093816.8255873,9432297413.039993,39549320712.75066,498469984723.382,6978447513.518076,366137178.2114643,1962163418.761455,1202536771.6323886,969067651.2903446,31814038903.821995,3313648793.953416,250817602.1486935,1890737859.4566925,5668732884.872057,1075855148.7296996,2217921394.3478727,1687576499.5770283,3879506824.324369,20479262.349749546,2625281192.715532,2366390941.8242474,419264535.55016756,4444626443.725185,994172637.7883835,681228282.6171956,18983909212.0377,0.0,488421215.58478004,1220036305.4378932,935424468.1006552,2961780082.334357,185056199604.16483,4436286012.009191,418204502.80419403,3451588525.9324675,737639854.4471047,196648492.9052031,2302490722.6536202,81814940.40721497,587066689.6432468,1381336338.1056392,797318224.6578692,758456727.3420545,1064087979.2473028,1244812890.1876402,3755441336.860801,1524825783.853845,42792445.684531294,1858477712.4680088,643022959.6849713,1372998657.9337776,2343200656.7675266,0.0,6876875782.744324,219148213.94326612,0.0,1848552653.1938953,4351855358.413136,2936920348.497569,,647075435.6824263,1079491928.1063035,1770658710.9846058,682931708.6455075,2433090835.804196,277815654.7507416,2143093849.9296072,751150804.3451725,10279324076.961636,767871570.3161734,,23040764633.429016,2782558741.428817,6072608454.545028,1014062398.7886325,4688505898.288161,1035886721.9630541,2316411423.0201654,1700162814.1895146,52612777834.377556,1713151299.5332785,1420879159.8559005,287523539.5357005,1198537812.143079,3747878406.015685,1063240666.0123793,3383565461.136593,1129965945.1201568,7180286204.08057,22326459153.359486,3602649593.776235,1140328262.027431,5209511862.1362915,886755546.9747008
2021-07-18,2757247298.4542713,2078425265.9978776,1756761587.0110369,322354222.8351315,1601376428.2640204,863540073.1827395,675548501.6989119,9510624929.723381,39420834943.56841,501958376352.49133,6977104226.579651,391598836.11379004,1964967109.9936523,1255461037.097922,924405751.1345093,31934709318.979145,3325713164.815753,245380737.83923754,1929903306.2716975,5739907796.19344,1087986958.0941138,2261356079.122237,1739750088.324836,3966727586.88627,25761570.7654402,2597067790.671418,2410858150.337997,423138241.0795523,4456292451.805096,1012582008.4984977,677768389.4102212,20300944641.797146,0.0,509055214.0335088,1223904879.6985636,942523823.8838035,2981768389.1059403,187912781703.02234,4540996776.293048,421616819.854811,3444616056.1193504,672558499.2307843,200672102.40749896,2389657464.0794363,78695812.80149862,578542634.3865736,1432273769.2234335,822656577.0921328,783423837.0502703,1071105701.4997679,1216141075.15247,3743191927.3441157,1611563169.3735073,41624172.96172783,1871551298.86401,678915060.4642392,1353555518.2626383,2350425028.892319,0.0,6796088746.484332,219758879.1568672,0.0,1855625692.179183,4309832923.097304,3011393632.6496644,,683147246.5064709,1213971815.907415,1771123015.0976048,698928808.5969253,2447200925.921639,322655864.3290526,2132156490.419347,755086937.6369739,10530452264.601582,758176141.7411419,,22963653707.87662,2874051351.4239497,6195891582.752013,1031172187.289789,4616312515.032976,1214533230.4514582,2310945009.450934,1708446653.8348124,52752644754.088066,1716739876.0263448,1373166657.9143355,270153158.59871376,1258547873.2808006,3756982728.849168,978174660.0607347,3411743962.4620204,1133363573.4569857,7104611489.276063,22552163350.602016,3636228559.093211,1109418732.366401,5244044254.360899,894689415.8315024
2021-07-19,2791440334.5887794,2138300430.0051122,1838057371.7667189,336435879.7718476,1580152053.1011462,878315254.9784901,660098639.2079464,9530451140.755907,39729518745.913414,506070783642.36884,6999760457.707553,412785803.5081253,1968397410.2666109,1248045611.9630864,909328484.1861044,32231928721.09918,3366627617.311304,248009068.67770305,1904456651.7058263,5809766693.453113,1083218475.3813987,2229606153.6591635,1738031600.8658304,4009076939.222913,24171669.201942056,2581090725.958532,2410173390.132453,421580195.4949121,4482219746.005367,1009694309.9463259,694068878.5621322,20323985742.19565,0.0,517587098.5084506,1239297132.548996,940350561.8730102,2975801157.3671474,188203810351.10553,4590554491.255765,411695342.1247485,3562092545.4309807,678179802.2681694,200881870.02343875,2367212620.395652,85603096.97933124,567750667.5115839,1389292962.2107701,853421425.1510433,775360434.986602,1071472260.1479546,1218001340.7741475,3787856662.9052687,1604820160.5604935,40335205.300280645,1916029136.6793773,697202036.6182522,1391802930.836938,2393133823.5124564,0.0,6758327686.198497,224748480.39842278,0.0,1892474983.325403,4295486743.528436,3036794850.3696966,,678315107.8802527,1106982738.3006778,1779963905.819526,698737439.1172833,2463855191.200782,331785909.33806485,2177583427.978307,756742194.5345051,10925147321.181923,761410588.9755117,,23003076705.22944,2817250002.29212,6207097546.899836,1033544728.8665283,4586535184.916815,1165199794.758703,2351542430.749959,1708686211.7147439,52962715087.733086,1730716056.5380018,1365553227.224022,294012292.6804896,1319249263.8381884,3769372644.107195,967853347.7157502,3413576218.8784313,1128991154.0672946,7242032437.298056,22681171379.721424,3726541646.520081,1120058415.570822,5274319446.142137,903885767.2411205
2021-07-20,2622368781.4680123,2011339197.6460705,1675075206.1636639,305128700.3673546,1506467054.103462,810718928.1772548,633295139.6624424,9462116395.755703,37108769895.4067,492043652036.03766,6672801663.158596,420596809.8741466,1903368068.5751157,1185926688.9255898,824094388.2920859,30836190527.932156,3418726107.5706224,236811098.18139818,1777765370.2049541,5486901880.17018,1052738992.3425562,2201724026.858582,1580134643.9215684,4072153008.1699834,22618830.190508515,2372677213.9590015,2283927484.06654,404169840.8219396,4431905624.085616,1216295115.3227515,639752138.134501,19235968386.24807,0.0,556703876.6502789,1176222624.4693756,863478926.9479398,2827915925.0173006,181561241235.66763,4583959008.8320875,373195675.24789613,3428312489.2461653,605491563.6470963,201879880.85774404,2268566077.112412,74803247.37626618,526979203.14022243,1335432387.822121,777445238.2793401,735505036.5622417,1047914945.7912488,1150690840.6407557,3627323461.032466,1485415261.7790468,39558474.589496985,1989136145.8072834,615426207.1572864,1266179825.097226,2435988883.3465567,0.0,6474060402.981609,213959760.83778447,0.0,1773043334.7615821,3995777169.3188286,2910503884.8849974,,618806251.7748201,1021578880.6144091,1678788696.748919,684525185.6786807,2342240354.715758,307972779.6433784,2034499776.883744,760247846.8064657,9936032957.829834,726900441.4766915,,22111947357.690918,2639079077.1009326,5744547530.189232,1002903759.6396468,4251995137.767609,1097807172.481656,2150334323.328094,1714618997.0989232,52826887309.32066,1653904990.7562175,1262899599.0952983,263386321.4901843,1201509126.8285258,3498635253.841531,864637505.6252834,3285429257.3837705,1132607983.8691275,7006368395.414259,22685523828.63287,3463057511.536325,1103306544.656205,5130192560.825245,874251148.5028005
2021-07-21,2453064161.7367992,1858301909.6152735,1642616204.5612054,272197720.58960795,1413471398.1596687,721274801.8048555,593008057.1537378,9568064032.23226,34926761742.15954,476918315441.26556,6404497752.2219,374695478.32368404,1829230098.7489443,1105584316.6780138,729860764.6597111,28917991289.075294,3407881087.899175,254068925.8689707,1735345826.2347887,5177505074.550664,948897192.8449799,2161146200.369848,1612878561.5749571,4154397581.8082013,21842412.704487428,2220853148.9517713,2209320100.4656496,384037350.9121284,4426868210.130933,1085760352.3303447,584411733.9021609,19143464612.283497,0.0,513905909.0278917,1123553543.0116158,795472002.3080747,2678171477.131648,177773896773.11404,4297511343.859311,348040369.2280252,3168767978.4610043,551899827.5855894,206023505.32652217,2345114947.7956223,71180799.72605789,498482060.3107167,1217413212.8962317,760675025.862451,683140969.4615982,1014905562.4949844,1082469221.8987548,3336586609.5082493,1394495037.7823322,37400036.89410923,1925900798.6308322,562460212.2255005,1141309825.6815236,2538469566.126046,0.0,6109711499.610889,200235123.5969376,0.0,1684547221.849293,3761034827.517308,2802335239.281505,,598150081.5957893,1008386988.8737372,1555891785.2814152,614702448.099237,2277914616.7148094,338698938.0771612,1903718423.0313463,764913573.4371445,9501519829.147272,746940342.7973216,,20898544840.04994,2502182881.8743258,5518657591.505768,992494898.8051198,4230419441.6906667,1040830967.1968148,2099482679.655286,1719914887.206322,52773064445.300644,1540449461.9264827,1221148997.7031946,232757885.0423637,1058381442.3633978,3149890795.38004,830973457.4785037,3095841604.629528,1075352347.1882222,6478690838.327922,22790686674.70573,3230313515.5664263,1018032175.455336,4941318303.089452,826087178.5320725
2021-07-22,2808672588.186118,2056171435.0825887,1765122906.461116,307569232.117911,1527623856.7637417,1049256942.140435,630591961.3234769,9658552834.586426,38359399067.54055,513297342209.7023,6866157824.76233,398208126.9261693,1954022581.3590024,1200493328.2294009,866248317.5070992,31844154522.50642,3415804924.0509696,250868874.6385445,1885235666.6057196,5690219082.431002,1024183610.4813285,2383603447.3645053,1715691343.9276886,4180810566.138515,26052232.914285935,2445943975.282395,2357245499.3174205,429123770.46730983,4448115657.158509,1205072410.6039407,649612259.0441905,21115279897.216183,0.0,537363373.3854507,1261048917.90649,864634737.5429871,2855615430.968317,197571455249.3431,4662360014.7067,381683871.3572001,3538438770.3855476,649829287.7215972,206550314.81011996,2548987908.0354238,76302085.80278721,557347025.6629747,1291403247.6645646,837991498.8570929,728511130.154177,1085878508.897792,1205811849.7123964,3900494611.2470818,1511238347.7786589,36981608.592725754,2021135484.4942906,629784070.9303204,1329250451.521806,2079520264.377744,0.0,6670585105.382478,214314540.5285909,0.0,1859650528.0311532,4795066651.800444,2999760434.7507944,,643319839.7439526,1062965015.797804,1674000949.2690377,668143044.539395,2534852452.434677,354316564.6093193,2179879327.6135015,769705030.6466756,10607088757.9479,808957631.8463246,,22424017833.36419,2773965379.578158,6143063996.539569,1102174017.31101,4509950299.50212,1149630577.5676305,2369102043.9766107,1713130433.7809646,52803111258.24896,1706110166.076855,1360414215.579667,280130005.3081319,1241964264.4735522,3690797171.821242,976441781.2087086,3277923023.56038,1074374093.0863588,7369104555.460176,22888152577.275463,3647310333.10615,1081541703.767845,5298917100.661066,906812573.1560811
2021-07-23,3047161615.0985756,2125220637.8944595,1801417415.729845,315562307.060496,1595195211.7831933,1183123876.5682533,647008838.0040005,9765480264.305134,38519693920.688484,516026903779.94775,7073508712.610651,407540847.2391156,1985960092.61543,1214207849.9727867,943580327.315091,32337885769.02577,3464892252.361918,258188717.48315102,1894692765.464192,6005645985.420892,1052389901.5439605,2365319150.2361298,1900471205.8921957,4196245020.7585373,35405951.17744339,2665069771.8743386,2401450602.0391445,460448798.41391885,4465841469.381475,1232997009.0521882,664272237.5056633,21222354813.939518,0.0,496958346.1553593,1306319056.9521475,894021949.0104568,2907412769.81265,200895645854.7189,4756867122.767709,398333784.2977788,3498087986.119136,751497219.5659293,206506033.42325336,2612338309.219316,63288249.863478646,565155012.4190031,1463209509.6289637,860940242.6275733,744020511.2429338,1095844740.0911033,1254491446.0213327,3953145172.218703,1532336847.7553675,37474639.113151394,2024651084.6987162,649417271.5499585,1344967938.2247329,2212583773.54445,0.0,6859847426.032418,223521993.33630577,0.0,1871291866.4255993,4823402055.029171,3012985411.001032,,682971415.9796289,1114214966.511469,1736342944.7176385,700249792.3683356,2939732747.28395,391652836.7338165,2207235965.9229913,770362136.6215528,11401554269.352001,814765816.5461502,,23369336367.04341,2743393225.3224864,6421690764.883053,1136632685.2487154,5221050233.277172,1325623467.9554086,2619377991.8948116,1721960284.1691272,52789070579.82369,1787941500.6434844,1368503915.1593156,299576093.37446713,1287425624.8849995,4148644909.288596,829900042.7700764,3368740219.02504,1083125275.8010375,7769573775.183884,22936773468.727795,3744848022.344573,1208273745.603792,5345614604.871247,938124662.4417964
2021-07-24,3146872108.578569,2141724707.1950746,2145342644.982257,332288950.6210045,1619780723.7446868,2008280147.5660567,663758217.8101034,9902930079.7869,39053663776.70122,533276873761.84357,7268796756.474091,411578316.9981268,2007770858.1412826,1230256178.9781582,1041326712.7877585,32772641764.992565,3462419932.259724,255994092.8627379,2128153326.6214652,6185648632.739974,1091114196.229406,2548620691.4913683,1916232445.5477943,4208507477.5961895,43202906.892089166,2676946580.0877895,2440739303.099709,475470286.9621766,4480222232.218124,1242234935.2388434,768518487.2442893,21473602567.649483,0.0,482881880.2720927,1323472214.819001,977830569.7015775,2960904770.855425,209887164859.64352,5017261668.493042,411128534.2493677,3633176417.0074987,893120051.4159366,207109876.84795126,2664257597.8213863,69687865.40321818,600244443.0338597,1345504209.6167138,869234560.1747787,780627634.4605062,1129203241.0879161,1269277072.8907588,4030184524.0889273,1595923013.646113,37537663.82229434,2067102181.189992,643386435.2273142,1342537409.062302,2264091221.39282,0.0,7039170719.456143,223176126.03728196,0.0,1917237503.3484676,5116511924.408828,3102511468.349879,,682200462.3781098,1103328258.1524835,1767847264.1878808,717503421.7763008,3048565072.246005,410576453.5355868,2317254587.3391867,773279344.902741,11482176027.303251,830821018.8901267,,23953604849.06989,2735973488.4151597,6552559421.525628,1185102129.219487,5350984770.085869,1394221396.6562197,2750984579.5291224,1725691575.8012083,52743934893.787704,1912383348.3120992,1361768243.168811,393734670.6221726,1292061009.443405,4253494839.295374,879158799.3737234,3407855871.2429905,1088355959.1707242,8199609354.528074,23029343571.39544,3854844431.6206827,1227304541.26606,5530874119.452055,941622719.9691299
2021-07-25,3140088411.099752,2210631779.6157713,2072084436.6665044,331589582.10619915,1634225603.894987,1948922639.4122455,677025830.8503697,9992241739.550669,39573775110.75273,545405103541.68475,7324261843.479547,428579301.40344274,2037198265.620823,1265478934.066199,1076570011.316304,33501899941.04529,3672707178.559184,260602668.7680159,2132175833.3023646,6257110354.0626335,1136883041.5290077,2604544743.1394763,1875851731.3297608,4256582500.8557944,45258230.953595206,2697406325.7478766,2464517583.9751883,460092237.1461333,4493374779.763008,1224960987.7723496,807864269.4293548,21976690541.058353,0.0,479999117.1422733,1365115466.739346,1040227288.0003966,2995687451.730081,216648457952.65475,5382126053.322252,420497351.18058765,3807016272.2278585,931809382.479431,206675373.27159837,2735341586.119761,106537002.12145695,637864389.8742545,1398193459.4739895,880407782.6341093,788692344.9909279,1157471617.5524635,1320993000.957813,5147174215.598303,1704711278.0104654,38953421.381614156,2128470246.7726767,659247051.3892082,1418806481.1639485,2332760550.450597,0.0,7125193078.459872,227283442.01583472,0.0,1970514602.6711075,5165879762.482596,3180269785.999371,,752258382.3043267,1130134111.4014804,1845728267.7850397,742830541.1133873,3181261574.905248,365642528.6991704,2389862923.793988,772751501.9193057,11889106596.505508,896800451.1344169,,24015999018.975384,2726832721.022956,6621289977.639361,1229992969.652519,5319418509.162374,1319361238.6857023,2995998922.646182,1729174250.0198216,52798170195.095894,2008551407.83585,1352823999.110009,439188482.1485173,1461644010.4927866,4815724791.100645,828008882.8598676,3493114824.812685,1087428087.4242375,8075458126.1610775,23001410550.37702,3993770549.7885513,1287066920.170947,5656126986.315773,952766389.3422728
2021-07-26,3179254894.7855024,2414023965.2122655,2524428369.857534,374469459.7341008,1654949820.9007597,2030434969.3540492,689041833.6895425,10123441807.846704,40081113488.851135,564624066791.1138,7256802063.678253,444381735.9491996,2062846190.002542,1293430538.134067,1068478600.719127,33622185424.996174,3662610458.524816,274159862.9731883,2123200461.584775,6299535912.025062,1151479937.2901359,2676692994.582815,1806306729.8606315,4227603982.7376328,41557423.19654864,2715167666.5480013,2511852917.336575,457023225.02851844,4498933964.753495,1219742164.6770382,807246091.2606642,22135826027.654293,0.0,450411028.15219957,1407770107.4708922,1084611934.0919461,3003914157.050604,219219988549.36942,5324495209.843995,429120289.11563534,3804537143.5108504,905772844.7750423,208995059.4776787,2766136343.6452293,120396337.576216,638420724.6384481,1378600973.6865275,938854057.4828057,806456709.1889963,1194987269.6186569,1357737900.1890082,5019000759.551693,1740166850.1771476,38754598.08900198,2136611115.7325127,647122119.798178,1411824353.702257,2263686996.9872656,0.0,7269587440.346985,239063269.9712744,0.0,1983161874.9188566,5105699518.452187,3275992955.7162333,,755494467.2465048,1147284276.2801352,1848811066.226755,746690409.7474674,3432957594.412532,359325986.92501605,2389901015.05472,782144141.2593969,11873214456.397612,1057377923.982715,,24062375521.56589,2710527681.4584007,6556299991.086051,1243872906.9961376,5236584347.700395,1362627153.6926985,2913878275.7134433,1742987483.1663709,52692472552.40802,2080681964.210219,1337813751.6296918,451445055.19093746,1606021593.6907659,5266294652.491335,820425475.2316359,3551008555.0243607,1096972409.9799721,8124285922.896489,23167433807.678417,4109444068.4800606,1318386972.788007,5832913246.166377,962304506.035041
2021-07-27,3330623546.190109,2262488216.0844765,2806029364.8506746,345482238.54393744,1673239123.563674,1889240446.2141435,691595670.7793468,10117284800.733488,39894134981.16471,594582548953.3119,7686277349.142343,438507230.98215795,2069833384.3191817,1450445015.9521458,1025980134.0165604,34267651406.89251,3712500123.858685,269329971.59706414,2151525911.8737316,6770136818.056653,1125333437.0575273,2873049279.945077,1789911839.6871593,4113807790.846366,40990751.47946374,2677081880.809431,2486503518.9390836,455790499.73623335,4496879344.231504,1232422726.445842,778506814.1567369,22793534561.285145,0.0,445598077.4427554,1417604227.7565415,1025246909.6139898,3001229868.767163,221572453183.70514,5313429562.350911,456485984.29389256,3784372821.1554785,829595542.3840604,207421295.03082535,2684739696.8339434,122277213.3607091,642883992.832272,1421736870.5116513,884275538.8147825,895434027.7027566,1260203929.7760503,1405691381.904153,4710187747.253391,1767565459.906626,39162468.363666475,2119784759.4191713,638353476.6836251,1405733742.0168421,2215562081.2887335,0.0,7404837616.030541,241231559.03319782,0.0,1977403898.948552,5514027158.725416,3328356789.4625683,,757143289.5862684,1167140705.8107812,1944979311.5589652,770524213.3909745,3598280147.2542133,348121308.99489605,2440520316.0538645,778575805.4412012,12026544843.86331,984571303.3284156,,24453691262.419125,2675830279.5394087,6529129440.856985,1259449660.4406624,5181425498.442353,1363588704.4199514,3010439503.3911815,1712887365.4361036,52688849060.1548,2023142172.0459864,1355487703.3411841,387221261.09652823,1517934854.0543234,4740567130.995215,909111209.0519999,3557375922.415762,1053484245.6339903,8203305307.200693,22914699394.569717,4337239873.742944,1272581713.293227,6114763693.676434,972964132.6236393
2021-07-28,3247701071.959359,2261625463.5855794,2785227737.881347,366665894.5323258,1721056657.9717956,2192587150.9014964,715836896.9237742,10299389307.081043,40787444311.55626,619532249555.8992,7938736973.692508,448108186.3709909,2116936046.8821485,1538250660.39594,1028861357.3639115,34483671896.32617,3749903023.070629,283326372.0571922,2124489947.1054716,7209617679.168965,1128380860.4370797,2910551929.705394,1777344724.3935816,4141607479.248098,39219703.03321497,2725682172.786173,2585761706.7972784,463601782.7369912,4520461204.397589,1265383754.073816,778782974.4980454,22599563179.572792,0.0,393236521.8604535,1425587809.6187356,1054819583.6943287,3040192760.8409963,226168098466.43765,5329557418.047992,479939456.17547923,3820317174.360248,853887226.5204569,207976581.4427327,2778296537.0925174,161643815.3905061,648331679.7752453,1511895989.950291,891364556.2232888,935196223.6060227,1316597851.21573,1587143332.537854,4684560193.855727,2016438852.5749648,35802382.579252794,2118181644.4923086,629148917.1541057,1399272160.7593462,2265685524.282565,0.0,7539909568.488539,239207521.22002566,0.0,2029479210.7471173,5575647236.555015,3430550859.0791745,,786965939.3944972,1211762243.1418664,2014021983.897346,811194339.0685472,4095068147.7274423,387544461.0098962,2506825279.6283026,779759179.281072,12240747086.655653,1020742165.1554798,,25146117797.835274,2641197317.134767,6422438578.786809,1297222637.2195475,5167970010.1958065,1320736818.0139308,3309378370.4214587,1718169418.9516993,52667229676.76603,2018967830.4793863,1383489463.4723005,402346892.48649263,1531555130.816089,5031940147.154619,908256317.7703837,3632203137.1908097,1050755724.6180873,8223788438.76858,23023306363.9584,4597229806.454289,1272585429.448226,6340097003.608789,981069728.8769461
2021-07-29,3237005881.412763,2232072603.2252564,3128861465.895832,415291656.6512554,1782596967.5238464,2145457702.1661835,714964624.7679086,10328559951.046173,40893997609.14077,634258812249.9618,8073570421.560575,452276869.72473377,2129499353.03897,1558086100.7447188,1003300874.7209914,34694543821.30777,2881995530.904456,278211645.20322686,2127718945.5167122,7093012070.7728195,1131743096.0523818,2915744391.858592,1769938942.1498036,4175543707.456955,39352323.6372358,2698541069.062386,2589280817.4332604,456128270.15914357,4531455110.596204,1316204631.9829848,772575892.1394095,22982178557.539093,0.0,389870918.5305416,1397065897.4306424,1050875432.4846907,3163216270.4795957,226970907857.38657,5365208026.623186,486438852.11300784,3825385533.3151174,838263412.1890705,213416809.50570193,2863093784.721385,180143053.7273122,627148694.0402511,1519774529.353559,996986230.8352926,927527905.853843,1346115842.9734688,1519761730.0880153,4710479963.921547,1951488588.26601,37106195.15901252,2139787768.9341924,625096801.7097715,1419066818.2793796,2483491667.652429,0.0,7891661460.527713,245078743.8511154,0.0,2016566970.4261868,5502287848.97458,3548443613.194876,,788985524.1666014,1213519388.4286928,2049459455.8258092,838890043.8410581,4008750420.2044935,395784556.49963474,2540382437.328324,786439892.03803,12447562142.92276,1082559479.0528169,,27736345993.01523,2598842362.9416547,6412352872.246802,1307472212.4191732,5262301321.6712265,1322823020.5702076,3897436408.040959,1717443939.8076532,52196573341.93105,1978273614.9500248,2226031255.4250574,405994708.45537615,1474302300.0190437,4878673404.243985,1078730012.7438066,3656338123.0840716,1047160597.4927652,8369411789.302221,23071754364.13532,4562607373.743881,1320135496.100418,6511082632.936443,1002075136.6153127
2021-07-30,3395030403.1527076,2263142998.7601533,3016442035.669123,413468850.012031,1809835347.9881184,2071914502.2752833,745387176.2515516,10284774618.780708,41496836720.428085,631031563918.1643,8483779087.845258,451423105.3037706,2191660245.2688723,1566872202.0245352,1014807196.7549015,34769038338.78971,3953203279.9266744,288792950.4695184,2125317515.834914,7196413548.317472,1152332629.0682492,3028307523.126418,1807441098.4411123,4181819026.18855,43878786.15451023,2742333295.7718678,2638605512.251553,481112439.5979966,4524488808.754155,1402784723.85429,789408566.8622084,22917503922.315475,0.0,410575275.7527575,1404504042.9627545,1102946407.6768382,3198348043.57016,234398997404.36783,5379454713.940097,534636484.44410235,3821961675.2929063,841936356.2071437,212876088.34707165,2921158053.818619,157589123.51025274,642819733.3693955,1574382641.2299397,966332254.5555007,935772263.2137916,1348758790.158153,1546218780.2093034,4746282492.400689,1980558424.5106337,35588026.71681833,2159210769.5319824,635991012.5906296,1443528363.3310218,2237874559.378302,0.0,7946867099.0548115,252988967.43178764,0.0,2172856195.855929,5561186109.470878,3644656616.7607393,,796103065.3933412,1273189980.2355702,2098625569.358426,852322081.0364012,4095242074.0539293,340147301.40307343,2554817694.063247,774876372.3333769,13042165733.655478,1470328165.9150608,,29281619851.443672,2634462847.9053607,7233855894.271167,1354433091.526035,5353491081.555518,1322170206.7566144,3900159783.6990247,1715064098.0829456,52243188132.85584,2014078055.7899272,2340924118.133943,391822413.68706286,1490125503.95349,5060291798.483706,1242353410.0812745,3736910235.1118317,1050231151.3616339,8566328901.175044,22928455365.679306,4557881881.795235,1325309906.938971,6496657670.922683,1041676990.918219
2021-07-31,3502602283.0809445,2273298807.4754195,2998177812.993391,418310285.88708544,1891208398.5376701,2016749365.2736347,768275101.9869648,10425046445.896664,42040482887.41548,662776658770.3757,8771822385.187065,702394407.4324757,2249850602.1220226,1596140779.5931659,1097468520.1822858,35324320427.65846,3984644583.788039,288441609.80215055,2236329757.422526,8344761830.171683,1194587461.8848162,3084960756.7815256,1840086100.3480208,4240292509.438797,46064201.719767235,2845586012.493725,2721068953.926881,507696748.89069873,4543308692.3773,1431661558.4075847,799187053.1689187,22699888245.4441,0.0,401400713.6182292,1441791590.0760396,1132975948.3922517,3299874427.4369764,242132470207.1048,5540646930.591409,540087402.7421646,3998882194.7817116,1085479249.895618,217978988.85367766,3149849185.668909,138899982.26911387,665829183.5874629,1662311611.6775968,1122968850.436997,947597747.9393466,1395482095.7534664,1519639496.9947867,4853839466.321113,1935081948.6193051,37552685.27329594,2194620647.2024565,664349089.9959611,1478140988.638593,2389152388.209,0.0,8204573267.660738,261036297.798633,0.0,2213229746.423726,5718339787.044871,3673930611.2595415,,822792939.2312802,1318610777.8714106,2495177788.032709,881604942.0051702,4221409104.5353827,349549995.45076627,2599424476.8042016,784087474.5943568,13499162173.365667,1428343968.3411732,,29456397672.361618,2635174438.2677836,7400288929.465669,1403142909.9315329,5524382944.182181,1366701153.1434536,3803250436.4322476,1727778769.4697788,52340461436.955734,2094866484.609113,2373532709.4019127,389840916.9453914,1491363535.1280496,5055000237.768113,1453679066.0720773,3821582941.418818,1063383848.9279665,9197057949.957266,23163339581.527367,4709768044.998402,1368431318.536839,6758815035.660872,1059737033.1605599
